,title,company,category,location,created,salary_min,salary_max,contract_type,fixed_contract,limited_contract,contract_undefined
3375,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3376,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3377,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3378,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3379,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3380,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3381,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3382,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3383,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3384,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3385,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3386,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3387,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3388,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3389,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3390,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3391,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3392,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3393,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3394,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3395,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3396,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3397,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3398,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3399,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3400,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3401,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3402,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3403,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3404,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3405,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3406,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3407,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3408,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3409,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3410,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3411,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3412,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3413,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3414,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3415,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3416,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3417,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3418,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3419,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3420,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3421,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3422,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3423,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3424,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3425,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3426,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3427,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3428,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3429,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3430,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3431,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3432,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3433,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3434,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3435,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3436,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3437,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3438,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3439,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3440,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3441,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3442,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3443,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3444,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3445,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3446,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3447,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3448,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3449,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3450,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3451,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3452,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3453,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3454,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3455,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3456,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3457,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3458,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3459,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3460,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3461,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3462,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3463,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3464,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3465,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3466,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3467,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3468,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3469,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3470,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3471,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3472,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3473,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3474,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3475,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3476,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3477,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3478,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3479,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3480,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3481,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3482,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3483,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3484,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3485,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3486,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3487,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3488,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3489,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3490,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3491,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3492,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3493,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3494,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3495,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3496,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3497,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3498,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3499,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3500,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
3501,Fullstack Engineer - AI Feature Innovation (f/m/d),Jobs for Humanity,IT-Stellen,"Berlin, Deutschland",2025-02-26 18:00:51+00:00,0,0,0,0.0,0.0,1.0
3502,Werkstudent (w/m/d) Recht / Compliance / Datenschutz,Stadtwerke Gütersloh GmbH,IT-Stellen,"Gütersloh, Gütersloh (Kreis)",2025-03-05 23:43:51+00:00,0,0,0,0.0,0.0,1.0
3503,Anwendungsberater (w/m/d) Region Süd,Stihl Vertriebszentrale AG & Co. KG,IT-Stellen,"Dieburg, Darmstadt-Dieburg (Kreis)",2025-03-11 23:52:06+00:00,0,0,0,0.0,0.0,1.0
3504,Embedded Software Engineer (m/w/d),FERCHAU – Connecting People and Technologies,IT-Stellen,"Zwickau, Zwickau (Kreis)",2025-01-01 02:34:38+00:00,0,0,0,0.0,0.0,1.0
3505,Systemberater Betoninstandsetzung und Bodenbeschichtungen (w/m/d),Sto SE & Co. KGaA,IT-Stellen,"Nordrhein-Westfalen, Deutschland",2025-03-17 11:55:36+00:00,0,0,0,0.0,0.0,1.0
3506,Applikationsspezialist Anwendungssupport (m/w/d),BWI GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-21 23:59:41+00:00,0,0,0,0.0,0.0,1.0
3507,Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14 19:29:15+00:00,0,0,permanent,1.0,0.0,0.0
3508,SAP ABAP Entwickler (gn),Getriebebau NORD GmbH & Co. KG,IT-Stellen,"Bargteheide, Stormarn (Kreis)",2025-03-20 23:57:45+00:00,0,0,0,0.0,0.0,1.0
3509,DevOps Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Zentrum, Bonn",2025-03-11 14:40:14+00:00,70000,90000,permanent,1.0,0.0,0.0
