title,company,category,location,created,salary_min,salary_max,contract_type
Software-Engineur C/C++ (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Edigheim, Ludwigshafen am Rhein",2025-02-12T01:26:26Z,N/A,N/A,permanent
"Manager, Engineering - (Consumer, MarTech)",Delivery Hero,IT-Stellen,"Berlin, Deutschland",2025-03-05T06:15:07Z,N/A,N/A,N/A
Platform Engineer Cloud (m/w/d),TIMOCOM GmbH,IT-Stellen,"Erkrath, Düsseldorf",2025-03-01T00:05:24Z,N/A,N/A,N/A
System Engineer (m/w/d),Bela,IT-Stellen,"Schreventeich, Kiel",2024-01-29T18:01:32Z,N/A,N/A,N/A
Frontend Developer - Hamburg,Noir,IT-Stellen,"Billwerder, Hamburg",2025-03-17T14:48:42Z,45000,75000,permanent
Mitarbeiter Instandhaltung (m/w/d),persona service AG & Co. KG • Niederlassung: Heilbad Heiligenstadt,IT-Stellen,"Heilbad Heiligenstadt, Eichsfeld (Kreis)",2025-03-21T06:54:07Z,16,18,N/A
Vertriebsmitarbeiter Innendienst (m/w/d),persona service AG & Co. KG • Niederlassung: Chemnitz Nord,IT-Stellen,"Frankenberg/Sachsen, Mittelsachsen (Kreis)",2025-02-28T06:09:47Z,40000,45000,N/A
Buyer (m/w/d),persona service AG & Co. KG • Niederlassung: Celle,IT-Stellen,"Nienhagen, Celle (Kreis)",2025-02-22T05:56:10Z,18,20,N/A
"Delphi, Java, C# Softwareentwickler (m/w/d) für Hamburg",RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Barmbek-Nord, Hamburg",2025-03-19T19:34:37Z,N/A,N/A,permanent
SAP Ariba (Senior) Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Berlin",2024-12-20T14:14:48Z,60000,120000,permanent
Teamleiter Export (m/w/d) in Solingen,persona service AG & Co. KG • Niederlassung: Solingen,IT-Stellen,"Mettmann, Mettmann (Kreis)",2025-03-11T06:31:38Z,55000,60000,N/A
Machine Learning Engineer,DeepRec.ai,IT-Stellen,"Berlin, Deutschland",2025-03-19T18:47:33Z,80000,100000,permanent
Inhouse Senior SAP SD Beraterin - Großraum Ulm,Cavendish Professionals,IT-Stellen,"Ulm, Baden-Württemberg",2025-02-22T14:20:53Z,N/A,N/A,permanent
IT Anwendungsbetreuer (m/w/d),Bosch Group,IT-Stellen,"Frankfurt am Main, Hessen",2025-03-12T00:25:12Z,N/A,N/A,N/A
Assistenz Messe- und Eventorganisation (m/w/d),persona service AG & Co. KG • Niederlassung: Landsberg,IT-Stellen,"Mickhausen, Augsburg (Kreis)",2025-03-19T06:48:51Z,16,18,N/A
Elektriker (m/w/d),persona service AG & Co. KG • Niederlassung: Darmstadt,IT-Stellen,"Biebesheim am Rhein, Groß-Gerau (Kreis)",2025-02-22T05:56:10Z,20,22,N/A
Elektroniker (m/w/d),persona service AG & Co. KG • Niederlassung: Hildesheim,IT-Stellen,"Alfeld (Leine), Hildesheim (Kreis)",2025-03-06T06:15:56Z,20,22,N/A
Business Intelligence Analyst (w/w/d),EWS GmbH & Co. KG,IT-Stellen,"Handewitt, Schleswig-Flensburg (Kreis)",2025-03-14T19:40:29Z,N/A,N/A,N/A
Konstrukteur Verfahrenstechnik (m/w/d),iks Engineering GmbH,IT-Stellen,"Fechenheim, Frankfurt am Main",2024-12-18T08:08:03Z,N/A,N/A,contract
CNC Maschinenbediener (m/w/d) in Gotha,persona service AG & Co. KG • Niederlassung: Gotha,IT-Stellen,"Arnstadt, Ilm-Kreis",2025-03-11T06:31:38Z,18,20,N/A
Baumaschinenführer (m/w/d) in Schleswig,POHL-Gruppe,IT-Stellen,"Kiel, Schleswig-Holstein",2024-01-31T17:43:17Z,N/A,N/A,N/A
Produktionsmitarbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Horb,IT-Stellen,"Nagold, Calw (Kreis)",2025-03-13T06:44:57Z,14,16,N/A
ERP-Spezialist SAP S/4HANA (m/w/d),EWS GmbH & Co. KG,IT-Stellen,"Handewitt, Schleswig-Flensburg (Kreis)",2025-03-11T14:16:58Z,N/A,N/A,N/A
Network Engineer,Zone IT Solutions,IT-Stellen,"München, München (Kreis)",2025-02-18T15:08:34Z,80,180,contract
Projektleiter S&OP Prozessmanagement (m/w/d),persona service AG & Co. KG • Niederlassung: Backnang,IT-Stellen,"Backnang, Rems-Murr-Kreis",2025-02-20T05:51:54Z,60000,70000,N/A
KFZ Mechatroniker (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Neukölln,IT-Stellen,"Mariendorf, Berlin",2025-03-21T06:54:05Z,36000,42000,N/A
Servicetechniker (m/w/d),persona service AG & Co. KG • Niederlassung: Rotenburg,IT-Stellen,"Ahlerstedt, Stade (Kreis)",2025-03-18T06:41:56Z,16,18,N/A
Staplerfahrer (m/w/d) in Nienburg,persona service AG & Co. KG • Niederlassung: Nienburg,IT-Stellen,"Sulingen, Diepholz (Kreis)",2025-03-20T06:44:37Z,16,18,N/A
SAP S/4HANA Project Manager - No Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-10-24T19:39:47Z,N/A,N/A,permanent
Sachbearbeiter Vertrieb und Einkauf (m/w/d),persona service AG & Co. KG • Niederlassung: Heilbad Heiligenstadt,IT-Stellen,"Heilbad Heiligenstadt, Eichsfeld (Kreis)",2025-03-20T06:44:36Z,16,18,N/A
Senior IT Security Expert,Computer Futures,IT-Stellen,"Münster, Nordrhein-Westfalen",2025-03-18T14:42:09Z,291200,291200,contract
SAP C/4HANA / SAP CX Junior Consultant Unrivalled Benefits Package (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Hamburg-Altstadt, Hamburg",2024-12-26T18:01:24Z,45000,60000,permanent
Working Student to support Business Control in BU Solar & Batteries in BA Wind,Vattenfall,IT-Stellen,"Berlin, Deutschland",2025-03-11T00:23:17Z,N/A,N/A,N/A
SAP FI or SAP CO (S/4HANA) Lead Consultant - Low Travel / Remote (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Stuttgart",2024-07-22T22:40:47Z,60000,120000,permanent
Microsoft Dynamics AX/365 Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Dortmund",2024-12-20T14:14:45Z,60000,120000,permanent
E-Commerce Application Owner (m/w/d),Syntegon Technology GmbH,IT-Stellen,"Waiblingen, Rems-Murr-Kreis",2025-02-27T12:10:03Z,N/A,N/A,N/A
IT Administrator proxmox Firewall (m/w/d) in Solingen,persona service AG & Co. KG • Niederlassung: Solingen,IT-Stellen,"Mettmann, Mettmann (Kreis)",2025-02-25T06:00:22Z,55000,60000,N/A
Disponent (m/w/d) in Koblenz,persona service AG & Co. KG • Niederlassung: Koblenz,IT-Stellen,Deutschland,2025-03-13T06:44:56Z,18,20,N/A
Senior Full-Stack Engineer (German Speaker),"BP3 Global, Inc.",IT-Stellen,Deutschland,2024-11-29T13:48:27Z,N/A,N/A,N/A
Java Softwareentwickler (m/w/d) in Dortmund,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brechten, Dortmund",2025-03-14T19:29:15Z,N/A,N/A,permanent
Maschinen- und Anlagenführer (m/w/d),persona service AG & Co. KG • Niederlassung: Donauwörth,IT-Stellen,"Nördlingen, Donau-Ries (Kreis)",2025-02-27T06:05:11Z,20,22,N/A
Buchhalter (m/w/d),persona service AG & Co. KG • Niederlassung: Arnsberg,IT-Stellen,"Sundern (Sauerland), Hochsauerlandkreis",2025-03-14T06:41:36Z,16,18,N/A
SAP FI/CO Inhouse Consultant (m/w/d) - Karriere Next Level,Peak One GmbH,IT-Stellen,"Nauborn, Wetzlar",2025-03-19T14:48:05Z,70000,120000,permanent
Assistent Büroleitung (m/w/d) in Hannover,persona service AG & Co. KG • Niederlassung: Hannover,IT-Stellen,"Celle, Celle (Kreis)",2025-03-15T06:36:16Z,18,20,N/A
Referent (m/w/d) der Geschäftsführung,VITA e.V. Berlin,IT-Stellen,"Charlottenburg, Berlin",2025-03-12T18:56:21Z,N/A,N/A,N/A
Elektriker Musterbau (m/w/d),persona service AG & Co. KG • Niederlassung: München,IT-Stellen,"Au-Haidhausen, München",2025-03-14T06:41:36Z,20,22,N/A
SAP MM/ABAP Inhouse Berater (m/w/d),Peak One GmbH,IT-Stellen,"Bad Oldesloe, Stormarn (Kreis)",2025-03-05T14:25:39Z,70000,90000,permanent
Staplerfahrer (m/w/d),persona service AG & Co. KG • Niederlassung: Plauen,IT-Stellen,"Treuen, Vogtlandkreis",2025-03-12T06:36:28Z,14,16,N/A
Mechatroniker (m/w/d),persona service AG & Co. KG • Niederlassung: Magdeburg,IT-Stellen,"Schönebeck (Elbe), Salzlandkreis",2025-03-15T06:36:16Z,18,20,N/A
Incident Manager (m/w/d),persona service AG & Co. KG • Niederlassung: Montabaur,IT-Stellen,"Montabaur, Westerwaldkreis",2025-03-19T06:48:51Z,16,18,N/A
Senior SAP Entwickler (m/w/d) - SAP S/4 HANA,Peak One GmbH,IT-Stellen,"Moisling, Lübeck",2025-03-04T14:24:58Z,70000,115000,permanent
Softwareentwickler Java/C# (m/d/w),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Pettenhofen, Ingolstadt",2025-03-19T19:34:37Z,N/A,N/A,permanent
SAP BASIS Consultant No Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Friedrichstadt, Düsseldorf",2024-07-17T22:42:07Z,60000,110000,permanent
Staplerfahrer (m/w/d) in Worms,persona service AG & Co. KG • Niederlassung: Worms,IT-Stellen,"Grünstadt, Bad Dürkheim (Kreis)",2025-03-15T06:36:16Z,16,18,N/A
SAP BASIS Consultant - S/4HANA - 100% Remote,The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Nord, Köln",2024-12-20T14:14:48Z,60000,110000,permanent
Teamleiter Lohn- und Finanzen (m/w/d),persona service AG & Co. KG • Niederlassung: Kempten,IT-Stellen,"Sonthofen, Oberallgäu (Kreis)",2025-03-06T06:15:56Z,55000,60000,N/A
Sachbearbeiter Entgeltabrechnung (m/w/d),persona service AG & Co. KG • Niederlassung: Würzburg,IT-Stellen,"Steinbachtal, Würzburg",2025-03-08T06:24:22Z,40000,45000,N/A
Produktionsplaner (m/w/d),persona service AG & Co. KG • Niederlassung: Backnang,IT-Stellen,"Backnang, Rems-Murr-Kreis",2025-03-19T12:39:27Z,55000,60000,N/A
SAP MM/SD Inhouse Berater (m/w/d) - nächster Karriereschritt,Peak One GmbH,IT-Stellen,"Buchenbühl, Nürnberg",2025-03-12T14:34:05Z,75000,95000,permanent
Freelance Tech Solution Architect,Darwin Recruitment,IT-Stellen,"München, München (Kreis)",2025-02-26T14:24:39Z,N/A,N/A,contract
Montierer (m/w/d) in Leonberg,persona service AG & Co. KG • Niederlassung: Leonberg,IT-Stellen,"Schwieberdingen, Ludwigsburg (Kreis)",2025-02-28T06:09:47Z,16,18,N/A
SAP Fiori / UI5 (Lead) Developer - Remote / Low Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-10-24T19:39:46Z,N/A,N/A,permanent
Software Tester (m/w/d),BERG-IT PROJEKTDIENSTLEISTUNGEN GMBH,IT-Stellen,"Ingolstadt, Bayern",2025-03-20T04:58:02Z,N/A,N/A,N/A
Finanzbuchhalter (m/w/d),persona service AG & Co. KG • Niederlassung: Aalen,IT-Stellen,"Lauchheim, Ostalbkreis",2025-03-20T12:39:54Z,60000,70000,N/A
Sachbearbeiter Buchhaltung (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Marzahn,IT-Stellen,"Lichtenberg, Berlin",2025-02-21T05:56:32Z,18,20,N/A
Big Data Engineer - Family Friendly Environment (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-07-17T22:42:07Z,60000,120000,permanent
IT-Systemadministrator (m/w/d),Peak One GmbH,IT-Stellen,"Melsungen, Schwalm-Eder-Kreis",2025-03-06T14:29:32Z,60000,80000,permanent
SAP WM/EWM Inhouse Berater (m/w/d) - Dietfurt,Peak One GmbH,IT-Stellen,"Pfenninghof, Eichstätt (Kreis)",2025-03-18T14:41:50Z,70000,90000,permanent
Quereinsteiger Monteur Nieder-& Mittelspannung (m/w/d),POHL-Gruppe,IT-Stellen,Deutschland,2025-03-02T06:14:18Z,N/A,N/A,N/A
Metallbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Kempten,IT-Stellen,"Sonthofen, Oberallgäu (Kreis)",2025-02-25T06:00:22Z,16,18,N/A
Senior Magento Developer (m/w/d),Hays AG,IT-Stellen,"München, München (Kreis)",2025-03-20T14:41:57Z,N/A,N/A,permanent
System Engineer (m/w/d) IT-Infrastructure – Datacenter/Network,NETZSCH Group,IT-Stellen,"Selb, Wunsiedel im Fichtelgebirge (Kreis)",2025-03-01T00:05:24Z,N/A,N/A,N/A
SAP Authorization / Berechtigungen Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Gleißbühl, Nürnberg",2024-12-20T01:49:55Z,45000,120000,permanent
SAP GTS (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-12-13T19:41:45Z,60000,120000,permanent
Operativer Einkäufer (m/w/d),persona service AG & Co. KG • Niederlassung: Gütersloh,IT-Stellen,"Harsewinkel, Gütersloh (Kreis)",2025-03-12T06:36:26Z,45000,50000,N/A
Maschinen- und Anlagenführer (m/w/d) in Ahaus,persona service AG & Co. KG • Niederlassung: Ahaus,IT-Stellen,"Südlohn, Borken (Kreis)",2025-03-13T06:44:57Z,16,18,N/A
SAP BASIS Consultant No Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Innenstadt, Mannheim",2024-12-23T19:56:01Z,60000,110000,permanent
Maschinenbediener / Montierer Endkontrolle (m/w/d),persona service AG & Co. KG • Niederlassung: Esslingen,IT-Stellen,"Plochingen, Esslingen (Kreis)",2025-02-19T05:51:05Z,16,18,N/A
1st Level Supporter Gesundheitswesen (m/w/d) in Hannover,persona service AG & Co. KG • Niederlassung: Hannover,IT-Stellen,"Celle, Celle (Kreis)",2025-03-20T06:44:36Z,45000,50000,N/A
IT-Administrator (m/w/d,Peak One GmbH,IT-Stellen,"Ennepetal, Ennepe-Ruhr-Kreis",2025-02-28T14:23:40Z,65000,85000,permanent
Ingenieur (m/w/d) Software- und Automatisierungstechnik,iks Engineering GmbH,IT-Stellen,"Humboldt-Gremberg, Köln",2024-12-18T08:07:59Z,N/A,N/A,contract
ABAP OO Developer (Cloud & Integration) Exciting Projects (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Malstatt, Saarbrücken",2024-12-23T19:56:01Z,60000,90000,permanent
Buchhalter (m/w/d),persona service AG & Co. KG • Niederlassung: Celle,IT-Stellen,"Burgwedel, Region Hannover (Kreis)",2025-02-22T05:56:10Z,20,22,N/A
Fertigungssteuerer (m/w/d),persona service AG & Co. KG • Niederlassung: Gütersloh,IT-Stellen,"Rheda-Wiedenbrück, Gütersloh (Kreis)",2025-03-21T06:54:05Z,40000,45000,N/A
(Java) Softwareentwickler (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Mitte, Stuttgart",2025-03-06T19:18:24Z,N/A,N/A,permanent
(Visual Studio) .NET-Softwareentwickler (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Friedrichsfelde, Berlin",2025-03-06T19:18:24Z,N/A,N/A,permanent
DevOps Engineer (m/w/d) - Cloud- und On-Premises-Umgebungen,Peak One GmbH,IT-Stellen,"Bonn, Nordrhein-Westfalen",2025-03-07T14:31:46Z,65000,100000,permanent
Java-Softwareentwickler (m/w/d) ab jetzt,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Gallus, Frankfurt am Main",2025-03-18T19:36:54Z,N/A,N/A,permanent
Personalsachbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Neuwied,IT-Stellen,"Altwied, Neuwied",2025-03-13T06:44:56Z,31200,33600,N/A
Elektroniker Siemens (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Wedding,IT-Stellen,"Charlottenburg, Berlin",2025-03-14T06:41:36Z,42000,48000,N/A
SAP EWM Developer (w/f/m),Cavendish Professionals,IT-Stellen,Deutschland,2025-03-07T14:31:33Z,N/A,N/A,permanent
Microsoft Dynamics AX/365 Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Stuttgart",2025-01-15T18:21:42Z,60000,120000,permanent
Junior Projektmanager (m/w/d),MSX International,IT-Stellen,"Frankfurt am Main, Hessen",2025-03-04T00:12:05Z,N/A,N/A,N/A
Elektriker (m/w/d),persona service AG & Co. KG • Niederlassung: Frankfurt Mitte,IT-Stellen,"Bornheim, Frankfurt am Main",2025-03-14T06:41:35Z,42000,48000,N/A
Kunststoffschlosser (m/w/d) in Wuppertal,persona service AG & Co. KG • Niederlassung: Wuppertal,IT-Stellen,"Velbert, Mettmann (Kreis)",2025-03-14T06:41:36Z,20,22,N/A
Softwareentwickler C++/ C# (m/w/d) ab sofort,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Sendling, München",2025-03-11T19:21:11Z,N/A,N/A,permanent
Bürokauffrau (m/w/d),persona service AG & Co. KG • Niederlassung: Singen,IT-Stellen,"Singen (Hohentwiel), Konstanz (Kreis)",2025-02-27T06:05:12Z,16,18,N/A
Disponent Fuhrpark (m/w/d),persona service AG & Co. KG • Niederlassung: Gütersloh,IT-Stellen,"Avenwedde, Gütersloh",2025-03-20T06:44:36Z,40000,45000,N/A
Junior IT Technical Consultant,Zoho Corporation Europe,IT-Stellen,"Farmsen-Berne, Hamburg",2024-10-30T04:49:41Z,N/A,N/A,permanent
SAP Project Manager,Darwin Recruitment,IT-Stellen,Deutschland,2025-03-21T14:53:51Z,N/A,N/A,contract
Softwareentwickler (m/w/d) Embedded C++,Peak One GmbH,IT-Stellen,"Eicken, Mönchengladbach",2025-03-17T14:48:47Z,50000,75000,permanent
"Softwareentwickler Java, C++, C# (w/d/m) in München",RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Horkheim, Heilbronn",2025-03-17T19:22:58Z,N/A,N/A,permanent
SAP Ariba (Senior) Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Friedrichstadt, Düsseldorf",2024-12-20T01:49:55Z,60000,120000,permanent
Junior Softwareentwickler C++ /C# (m/w/d) ab sofort,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Brackwede, Bielefeld",2025-02-12T01:26:26Z,N/A,N/A,permanent
SAP EWM (Senior) Consultant - S4HANA Remote Opportunity (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt-Lehel, München",2024-06-20T20:44:33Z,55000,120000,permanent
Consultant SAP HCM (m/w/d),Ströer SE & Co. KGaA,IT-Stellen,"Köln, Nordrhein-Westfalen",2025-03-12T00:25:11Z,N/A,N/A,N/A
Betriebstechniker (m/w/d),"Westfleisch SCE, Fleischcenter Coesfeld",IT-Stellen,"Coesfeld, Coesfeld (Kreis)",2025-02-13T13:12:23Z,N/A,N/A,N/A
Einrichter CNC Maschinen (m/w/d),persona service AG & Co. KG • Niederlassung: Aalen,IT-Stellen,"Ellwangen (Jagst), Ostalbkreis",2025-02-27T06:05:12Z,20,22,N/A
SAP GTS (Senior) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Hamburg-Altstadt, Hamburg",2025-01-14T22:20:54Z,60000,120000,permanent
Debitorenbuchhalter (m/w/d),persona service AG & Co. KG • Niederlassung: Solingen,IT-Stellen,"Merscheid, Solingen",2025-03-21T12:59:33Z,40000,45000,N/A
Buchhalter (m/w/d),persona service AG & Co. KG • Niederlassung: Zwickau,IT-Stellen,"Reichenbach im Vogtland, Vogtlandkreis",2025-03-12T06:36:32Z,40000,45000,N/A
.NET Software Engineer - Software House - Solingen,Noir,IT-Stellen,"Solingen, Nordrhein-Westfalen",2025-03-17T14:48:45Z,65000,85000,permanent
SAP FICO - SAP ABAP Inhouse Developer (m/w/d) - 80% Remote,Cavendish Professionals,IT-Stellen,Deutschland,2025-03-07T14:31:31Z,N/A,N/A,permanent
"Tiefbauer, Gartenlandschaftsbauer, Tiefbauhelfer (m/w/d)",POHL-Gruppe,IT-Stellen,"Bützow, Landkreis Rostock",2025-03-02T00:12:28Z,N/A,N/A,N/A
Technischer Redakteur (m/w/d),SThree,IT-Stellen,"Gütersloh (Kreis), Nordrhein-Westfalen",2025-03-10T14:34:43Z,N/A,N/A,contract
Senior Frontend Developer (m/w/d),brandung GmbH,IT-Stellen,"Berlin, Deutschland",2025-03-06T06:15:53Z,N/A,N/A,N/A
SAP ABAP Lead Architect / Team Lead - REMOTE (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Hamburg-Altstadt, Hamburg",2024-11-26T17:19:00Z,N/A,N/A,permanent
Maschinenbediener (m/w/d) in Göttingen,persona service AG & Co. KG • Niederlassung: Göttingen,IT-Stellen,"Witzenhausen, Werra-Meißner-Kreis",2025-03-13T06:44:58Z,14,16,N/A
SAP IBP (Senior) Consultant Family Friendly Environment (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Gleißbühl, Nürnberg",2024-12-20T01:49:55Z,60000,120000,permanent
SAP SuccessFactors (Senior) Consultant Best-In-Class Training (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Friedrichstadt, Düsseldorf",2024-12-23T19:56:02Z,50000,120000,permanent
SAP HCM Inhouse Consultant (m/w/d) - Top Company in Stuttgart,Peak One GmbH,IT-Stellen,"Brühl, Esslingen am Neckar",2025-03-18T14:41:56Z,75000,100000,permanent
Softwareentwickler C/C++ (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Mainz-Kastel, Wiesbaden (Kreis)",2025-02-20T19:19:25Z,N/A,N/A,permanent
Elektroniker (m/w/d) in Unna,persona service AG & Co. KG • Niederlassung: Unna,IT-Stellen,"Werne, Unna (Kreis)",2025-03-12T06:36:28Z,20,22,N/A
IT Security Administrator (w/m/d) Familienunternehmen,Peak One GmbH,IT-Stellen,"Aichach, Aichach-Friedberg (Kreis)",2025-03-14T14:56:18Z,70000,85000,permanent
"Softwareentwickler C++, C# (m/w/d) ab jetzt",RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Hadern, München",2025-03-14T19:29:13Z,N/A,N/A,permanent
Senior PHP-Entwickler (m/w/d) bis 70.000€,Computer Futures,IT-Stellen,"Kirdorf, Bad Homburg",2025-03-11T14:40:21Z,60000,70000,permanent
Java oder C# Software-Entwickler (m/w/d) für Remscheid,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Süd, Remscheid",2025-03-18T19:36:53Z,N/A,N/A,permanent
IT Systemadministrator (m/w/d) - Netzwerk,Peak One GmbH,IT-Stellen,"Sundern (Sauerland), Hochsauerlandkreis",2025-03-04T14:24:55Z,55000,75000,permanent
Softwareentwickler C#/.NET (m/w/d) gesucht,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Schwabing-Freimann, München",2025-02-13T19:08:33Z,N/A,N/A,permanent
Sachbearbeiter Zoll (m/w/d),persona service AG & Co. KG • Niederlassung: Lörrach,IT-Stellen,"Weil am Rhein, Lörrach (Kreis)",2025-03-14T06:41:36Z,18,20,N/A
Softwareentwickler (m/w/d) ab sofort,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Sonnenhof, Ludwigsburg (Kreis)",2025-02-11T01:25:42Z,N/A,N/A,permanent
SPS Programmierer (m/w/d) Steuerungs-& Automatisierungslösungen,Peak One GmbH,IT-Stellen,"Hohenbrunn, München (Kreis)",2025-03-18T14:41:53Z,68000,80000,permanent
Ingenieur für Software-Technik (m/w/d) in Direktvermittlung,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Kreuzberg, Berlin",2025-02-27T19:15:25Z,N/A,N/A,permanent
Cyber Security Analyst,Zone IT Solutions,IT-Stellen,"München, München (Kreis)",2025-02-18T12:20:40Z,40,100,N/A
Senior SAP ABAP Developer (w/m/d) - Backend,Peak One GmbH,IT-Stellen,"Böckingen, Heilbronn",2025-03-19T14:48:04Z,70000,95000,permanent
Produktionsmitarbeiter Spritzguss (m/w/d),persona service AG & Co. KG • Niederlassung: Annaberg-Buchholz,IT-Stellen,"Eibenstock, Erzgebirgskreis",2025-03-12T06:36:31Z,14,16,N/A
CNC-Dreher (m/w/d),persona service AG & Co. KG • Niederlassung: Berlin Wedding,IT-Stellen,"Spandau, Berlin",2025-03-19T06:48:51Z,20,22,N/A
SAP BW (Lead) Consultant - Family Friendly Environment (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-10-24T19:39:46Z,N/A,N/A,permanent
Systemingenieur Laserphysik (m/w/d),persona service AG & Co. KG • Niederlassung: Freiburg,IT-Stellen,"Unterlüß, Celle (Kreis)",2025-03-19T06:48:51Z,60000,70000,N/A
SAP HCM or SuccessFactors Developer (ABAP or Fiori) Fully Remote (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altstadt, Bremen",2024-12-26T18:01:20Z,60000,120000,permanent
Schlosser (m/w/d),persona service AG & Co. KG • Niederlassung: Regensburg,IT-Stellen,"Brandlberg-Keilberg, Regensburg",2025-03-01T06:09:39Z,18,20,N/A
SAP ABAP Lead Architect / Team Lead - REMOTE (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-10-24T19:39:46Z,N/A,N/A,permanent
Gabelstaplerfahrer (m/w/d),persona service AG & Co. KG • Niederlassung: Nürtingen,IT-Stellen,"Nürtingen, Esslingen (Kreis)",2025-03-20T06:44:37Z,16,18,N/A
Sachbearbeiter Eventmanagement (m/w/d),persona service AG & Co. KG • Niederlassung: Erfurt,IT-Stellen,"Andreasvorstadt, Erfurt",2025-03-21T06:54:05Z,35000,40000,N/A
Microsoft 365 Administrator - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-10-16T01:25:08Z,60000,120000,permanent
IT-Entwickler C++ (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Laurensberg, Aachen",2025-02-27T19:15:25Z,N/A,N/A,permanent
Service Advisor (w/m/d) Customer Management,Deutsche Glasfaser,IT-Stellen,"Saarlouis, Saarlouis (Kreis)",2025-03-12T00:25:11Z,N/A,N/A,N/A
SPS Entwickler - Raum NRW/remote - Start ASAP,RED Global,IT-Stellen,"Bremen, Deutschland",2025-03-19T14:48:11Z,N/A,N/A,contract
".NET Software Engineer, .NET 9, C#, Agile - Hamm",Noir,IT-Stellen,"Hamm, Nordrhein-Westfalen",2025-03-17T14:48:40Z,65000,85000,permanent
Technischer Einkäufer (m/w/d),persona service AG & Co. KG • Niederlassung: Gütersloh,IT-Stellen,"Herzebrock-Clarholz, Gütersloh (Kreis)",2025-03-18T06:41:54Z,55000,60000,N/A
Scrum Master,Zone IT Solutions,IT-Stellen,"München, München (Kreis)",2025-02-19T03:08:03Z,8000,180000,contract
IT Security Engineer (m/w/d),Peak One GmbH,IT-Stellen,"Billwerder, Hamburg",2025-03-17T14:48:45Z,75000,100000,permanent
Fachkraft Metalltechnik (m/w/d),persona service AG & Co. KG • Niederlassung: Remscheid,IT-Stellen,"Lennep, Remscheid",2025-02-26T06:02:59Z,18,20,N/A
IT-Kaufmann (m/w/d) in München,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Moosach, München",2025-02-17T19:19:01Z,N/A,N/A,permanent
